wall_time_iso,monotonic_s,t_elapsed_s,mode,distance_cm,distance_m,signal_quality,covariance,min_cm,max_cm
2026-04-22T16:24:59.792179,458915.817016,1.940107,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:24:59.812350,458915.837149,1.960239,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:24:59.832091,458915.857020,1.980111,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:24:59.852113,458915.877026,2.000117,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:24:59.872056,458915.897001,2.020091,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:24:59.892202,458915.917024,2.040115,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:24:59.912046,458915.937009,2.060100,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:24:59.932111,458915.957006,2.080096,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:24:59.952088,458915.977015,2.100106,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:24:59.971953,458915.997010,2.120100,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:24:59.991880,458916.016977,2.140067,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:00.011975,458916.037068,2.160158,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:00.032016,458916.057087,2.180178,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:00.052056,458916.077079,2.200170,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:00.072239,458916.097089,2.220180,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:00.092177,458916.117068,2.240159,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:00.112030,458916.137018,2.260108,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:00.132293,458916.157038,2.280129,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:00.152158,458916.177016,2.300106,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:00.171998,458916.197022,2.320112,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:00.192116,458916.217111,2.340201,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:00.212068,458916.237065,2.360156,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:00.232235,458916.257084,2.380175,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:00.252160,458916.277097,2.400188,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:00.272053,458916.297022,2.420113,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:00.292062,458916.317015,2.440105,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:00.311949,458916.337020,2.460111,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:00.331904,458916.357006,2.480096,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:00.352070,458916.377023,2.500114,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:00.372134,458916.397078,2.520168,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:00.391940,458916.417014,2.540105,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:00.411871,458916.436984,2.560075,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:00.431902,458916.457002,2.580093,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:00.451874,458916.476973,2.600063,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:00.471907,458916.497003,2.620094,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:00.491901,458916.517012,2.640102,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:00.511905,458916.537007,2.660097,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:00.531943,458916.557008,2.680099,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:00.552037,458916.577008,2.700099,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:00.572020,458916.597006,2.720096,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:00.592240,458916.617067,2.740158,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:00.611959,458916.637009,2.760100,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:00.631905,458916.657014,2.780104,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:00.651957,458916.677008,2.800099,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:00.672013,458916.697005,2.820096,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:00.692142,458916.717064,2.840154,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:00.711999,458916.737013,2.860104,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:00.731960,458916.757001,2.880091,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:00.751971,458916.776986,2.900077,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:00.771957,458916.797004,2.920095,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:00.791938,458916.817001,2.940092,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:00.811944,458916.836998,2.960089,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:00.831980,458916.857006,2.980096,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:00.851885,458916.876977,3.000067,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:00.871932,458916.896986,3.020077,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:00.892006,458916.917000,3.040091,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:00.911936,458916.937033,3.060124,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:00.932046,458916.957105,3.080195,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:00.951977,458916.977005,3.100095,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:00.971969,458916.997002,3.120092,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:00.992269,458917.017095,3.140186,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:01.012077,458917.037009,3.160099,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:01.031932,458917.057013,3.180104,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:01.051990,458917.077015,3.200106,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:01.072062,458917.096996,3.220086,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:01.092050,458917.117014,3.240105,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:01.111964,458917.137003,3.260093,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:01.131969,458917.157002,3.280093,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:01.151998,458917.176989,3.300079,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:01.172024,458917.197014,3.320105,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:01.192017,458917.217015,3.340106,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:01.211897,458917.237006,3.360097,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:01.231900,458917.257011,3.380102,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:01.251926,458917.276979,3.400070,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:01.271900,458917.297006,3.420096,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:01.291990,458917.317004,3.440094,max_range,4000,40.0000,100,1,5,4000
