wall_time_iso,monotonic_s,t_elapsed_s,mode,distance_cm,distance_m,signal_quality,covariance,min_cm,max_cm
2026-04-23T12:19:19.613817,465889.580174,2.760162,noisy,357,3.5700,100,1,5,4000
2026-04-23T12:19:19.633750,465889.600105,2.780093,noisy,260,2.6000,100,1,5,4000
2026-04-23T12:19:19.653759,465889.620133,2.800121,noisy,249,2.4900,100,1,5,4000
2026-04-23T12:19:19.673944,465889.640136,2.820124,noisy,386,3.8600,100,1,5,4000
2026-04-23T12:19:19.693763,465889.660163,2.840151,noisy,261,2.6100,100,1,5,4000
2026-04-23T12:19:19.713672,465889.680105,2.860093,noisy,182,1.8200,100,1,5,4000
2026-04-23T12:19:19.733838,465889.700157,2.880145,noisy,267,2.6700,100,1,5,4000
2026-04-23T12:19:19.753751,465889.720144,2.900132,noisy,214,2.1400,100,1,5,4000
2026-04-23T12:19:19.773660,465889.740081,2.920069,noisy,262,2.6200,100,1,5,4000
2026-04-23T12:19:19.793699,465889.760089,2.940077,noisy,317,3.1700,100,1,5,4000
2026-04-23T12:19:19.813597,465889.780093,2.960080,noisy,301,3.0100,100,1,5,4000
2026-04-23T12:19:19.833614,465889.800094,2.980082,noisy,262,2.6200,100,1,5,4000
2026-04-23T12:19:19.853705,465889.820124,3.000111,noisy,224,2.2400,100,1,5,4000
2026-04-23T12:19:19.873654,465889.840155,3.020143,noisy,286,2.8600,100,1,5,4000
2026-04-23T12:19:19.893714,465889.860088,3.040076,noisy,293,2.9300,100,1,5,4000
2026-04-23T12:19:19.913658,465889.880085,3.060073,noisy,216,2.1600,100,1,5,4000
2026-04-23T12:19:19.933690,465889.900084,3.080071,noisy,245,2.4500,100,1,5,4000
2026-04-23T12:19:19.953663,465889.920084,3.100071,noisy,236,2.3600,100,1,5,4000
2026-04-23T12:19:19.973675,465889.940086,3.120074,noisy,183,1.8300,100,1,5,4000
2026-04-23T12:19:19.993706,465889.960100,3.140088,noisy,299,2.9900,100,1,5,4000
2026-04-23T12:19:20.013740,465889.980095,3.160083,noisy,236,2.3600,100,1,5,4000
2026-04-23T12:19:20.033933,465890.000218,3.180205,noisy,168,1.6800,100,1,5,4000
2026-04-23T12:19:20.054063,465890.020172,3.200160,noisy,232,2.3200,100,1,5,4000
2026-04-23T12:19:20.073774,465890.040111,3.220098,noisy,257,2.5700,100,1,5,4000
2026-04-23T12:19:20.093781,465890.060130,3.240118,noisy,317,3.1700,100,1,5,4000
2026-04-23T12:19:20.113900,465890.080137,3.260125,noisy,247,2.4700,100,1,5,4000
2026-04-23T12:19:20.133877,465890.100109,3.280097,noisy,332,3.3200,100,1,5,4000
2026-04-23T12:19:20.153884,465890.120141,3.300129,noisy,213,2.1300,100,1,5,4000
2026-04-23T12:19:20.173607,465890.140079,3.320067,noisy,343,3.4300,100,1,5,4000
2026-04-23T12:19:20.193650,465890.160146,3.340134,noisy,292,2.9200,100,1,5,4000
2026-04-23T12:19:20.213646,465890.180083,3.360071,noisy,297,2.9700,100,1,5,4000
2026-04-23T12:19:20.233609,465890.200088,3.380076,noisy,286,2.8600,100,1,5,4000
2026-04-23T12:19:20.253630,465890.220082,3.400070,noisy,192,1.9200,100,1,5,4000
2026-04-23T12:19:20.273659,465890.240085,3.420073,noisy,226,2.2600,100,1,5,4000
2026-04-23T12:19:20.293577,465890.260076,3.440064,noisy,214,2.1400,100,1,5,4000
2026-04-23T12:19:20.313597,465890.280076,3.460064,noisy,214,2.1400,100,1,5,4000
2026-04-23T12:19:20.333715,465890.300100,3.480087,noisy,285,2.8500,100,1,5,4000
2026-04-23T12:19:20.353928,465890.320219,3.500207,noisy,283,2.8300,100,1,5,4000
2026-04-23T12:19:20.373792,465890.340108,3.520096,noisy,238,2.3800,100,1,5,4000
2026-04-23T12:19:20.393656,465890.360081,3.540068,noisy,195,1.9500,100,1,5,4000
2026-04-23T12:19:20.413714,465890.380162,3.560149,noisy,199,1.9900,100,1,5,4000
2026-04-23T12:19:20.433771,465890.400144,3.580132,noisy,288,2.8800,100,1,5,4000
2026-04-23T12:19:20.453916,465890.420185,3.600173,noisy,306,3.0600,100,1,5,4000
2026-04-23T12:19:20.473584,465890.440083,3.620071,noisy,172,1.7200,100,1,5,4000
2026-04-23T12:19:20.493581,465890.460089,3.640077,noisy,320,3.2000,100,1,5,4000
2026-04-23T12:19:20.513749,465890.480160,3.660148,noisy,192,1.9200,100,1,5,4000
2026-04-23T12:19:20.533993,465890.500186,3.680174,noisy,220,2.2000,100,1,5,4000
2026-04-23T12:19:20.553924,465890.520115,3.700103,noisy,239,2.3900,100,1,5,4000
2026-04-23T12:19:20.573641,465890.540083,3.720071,noisy,244,2.4400,100,1,5,4000
2026-04-23T12:19:20.593721,465890.560167,3.740154,noisy,329,3.2900,100,1,5,4000
2026-04-23T12:19:20.613791,465890.580165,3.760152,noisy,349,3.4900,100,1,5,4000
2026-04-23T12:19:20.633746,465890.600104,3.780092,noisy,171,1.7100,100,1,5,4000
2026-04-23T12:19:20.653746,465890.620092,3.800080,noisy,272,2.7200,100,1,5,4000
2026-04-23T12:19:20.674021,465890.640198,3.820186,noisy,221,2.2100,100,1,5,4000
2026-04-23T12:19:20.693766,465890.660103,3.840091,noisy,249,2.4900,100,1,5,4000
2026-04-23T12:19:20.713795,465890.680099,3.860087,noisy,345,3.4500,100,1,5,4000
2026-04-23T12:19:20.733823,465890.700099,3.880087,noisy,177,1.7700,100,1,5,4000
2026-04-23T12:19:20.753722,465890.720091,3.900079,noisy,293,2.9300,100,1,5,4000
2026-04-23T12:19:20.773602,465890.740092,3.920080,noisy,134,1.3400,100,1,5,4000
2026-04-23T12:19:20.793650,465890.760156,3.940144,noisy,183,1.8300,100,1,5,4000
