wall_time_iso,monotonic_s,t_elapsed_s,mode,distance_cm,distance_m,signal_quality,covariance,min_cm,max_cm
2026-04-23T12:24:44.742913,466214.709220,2.040184,constant,50,0.5000,100,1,5,4000
2026-04-23T12:24:44.762796,466214.729132,2.060095,constant,50,0.5000,100,1,5,4000
2026-04-23T12:24:44.782698,466214.749209,2.080172,constant,50,0.5000,100,1,5,4000
2026-04-23T12:24:44.802747,466214.769210,2.100174,constant,50,0.5000,100,1,5,4000
2026-04-23T12:24:44.823003,466214.789237,2.120200,constant,50,0.5000,100,1,5,4000
2026-04-23T12:24:44.842848,466214.809142,2.140106,constant,50,0.5000,100,1,5,4000
2026-04-23T12:24:44.862812,466214.829232,2.160195,constant,50,0.5000,100,1,5,4000
2026-04-23T12:24:44.882720,466214.849129,2.180092,constant,50,0.5000,100,1,5,4000
2026-04-23T12:24:44.902936,466214.869232,2.200195,constant,50,0.5000,100,1,5,4000
2026-04-23T12:24:44.923026,466214.889228,2.220191,constant,50,0.5000,100,1,5,4000
2026-04-23T12:24:44.942749,466214.909132,2.240095,constant,50,0.5000,100,1,5,4000
2026-04-23T12:24:44.962711,466214.929115,2.260079,constant,50,0.5000,100,1,5,4000
2026-04-23T12:24:44.982771,466214.949210,2.280174,constant,50,0.5000,100,1,5,4000
2026-04-23T12:24:44.002679,466214.969193,2.300156,constant,50,0.5000,100,1,5,4000
2026-04-23T12:24:45.022653,466214.989146,2.320110,constant,50,0.5000,100,1,5,4000
2026-04-23T12:24:45.042688,466215.009136,2.340100,constant,50,0.5000,100,1,5,4000
2026-04-23T12:24:45.062795,466215.029206,2.360169,constant,50,0.5000,100,1,5,4000
2026-04-23T12:24:45.082714,466215.049218,2.380181,constant,50,0.5000,100,1,5,4000
2026-04-23T12:24:45.102776,466215.069222,2.400185,constant,50,0.5000,100,1,5,4000
2026-04-23T12:24:45.122872,466215.089144,2.420107,constant,50,0.5000,100,1,5,4000
2026-04-23T12:24:45.142770,466215.109133,2.440096,constant,50,0.5000,100,1,5,4000
